2.8558e+02    1.5886e-12    2.0542e-13 
2.8673e+02    1.5902e-12    2.0517e-13 
2.8788e+02    1.5918e-12    2.0492e-13 
2.8903e+02    1.5934e-12    2.0467e-13 
2.9019e+02    1.5949e-12    2.0442e-13 
2.9136e+02    1.5965e-12    2.0417e-13 
2.9253e+02    1.5981e-12    2.0392e-13 
2.9370e+02    1.5997e-12    2.0367e-13 
2.9488e+02    1.6013e-12    2.0342e-13 
2.9606e+02    1.6029e-12    2.0317e-13 
2.9725e+02    1.6045e-12    2.0292e-13 
2.9845e+02    1.6060e-12    2.0267e-13 
2.9964e+02    1.6076e-12    2.0242e-13 
3.0085e+02    1.6092e-12    2.0218e-13 
3.0205e+02    1.6108e-12    2.0193e-13 
3.0326e+02    1.6124e-12    2.0168e-13 
3.0448e+02    1.6140e-12    2.0143e-13 
3.0570e+02    1.6156e-12    2.0118e-13 
3.0693e+02    1.6172e-12    2.0094e-13 
3.0816e+02    1.6188e-12    2.0069e-13 
3.0940e+02    1.6203e-12    2.0044e-13 
3.1064e+02    1.6219e-12    2.0019e-13 
3.1189e+02    1.6235e-12    1.9995e-13 
3.1314e+02    1.6251e-12    1.9970e-13 
3.1440e+02    1.6267e-12    1.9945e-13 
3.1566e+02    1.6283e-12    1.9921e-13 
3.1692e+02    1.6299e-12    1.9896e-13 
3.1820e+02    1.6315e-12    1.9871e-13 
3.1947e+02    1.6331e-12    1.9847e-13 
3.2076e+02    1.6347e-12    1.9822e-13 
3.2204e+02    1.6362e-12    1.9798e-13 
3.2334e+02    1.6378e-12    1.9773e-13 
3.2463e+02    1.6394e-12    1.9749e-13 
3.2594e+02    1.6410e-12    1.9724e-13 
3.2724e+02    1.6426e-12    1.9700e-13 
3.2856e+02    1.6442e-12    1.9675e-13 
3.2988e+02    1.6458e-12    1.9651e-13 
3.3120e+02    1.6474e-12    1.9626e-13 
3.3253e+02    1.6490e-12    1.9602e-13 
3.3386e+02    1.6506e-12    1.9578e-13 
3.3520e+02    1.6522e-12    1.9553e-13 
3.3655e+02    1.6538e-12    1.9529e-13 
3.3790e+02    1.6553e-12    1.9505e-13 
3.3925e+02    1.6569e-12    1.9481e-13 
3.4062e+02    1.6585e-12    1.9456e-13 
3.4198e+02    1.6601e-12    1.9432e-13 
3.4336e+02    1.6617e-12    1.9408e-13 
3.4473e+02    1.6633e-12    1.9384e-13 
3.4612e+02    1.6649e-12    1.9360e-13 
3.4751e+02    1.6665e-12    1.9336e-13 
3.4890e+02    1.6681e-12    1.9312e-13 
3.5030e+02    1.6697e-12    1.9288e-13 
3.5171e+02    1.6713e-12    1.9264e-13 
3.5312e+02    1.6729e-12    1.9240e-13 
3.5454e+02    1.6745e-12    1.9216e-13 
3.5596e+02    1.6761e-12    1.9192e-13 
3.5739e+02    1.6777e-12    1.9168e-13 
3.5882e+02    1.6793e-12    1.9144e-13 
3.6026e+02    1.6809e-12    1.9120e-13 
3.6171e+02    1.6824e-12    1.9096e-13 
3.6316e+02    1.6840e-12    1.9073e-13 
3.6462e+02    1.6856e-12    1.9049e-13 
3.6608e+02    1.6872e-12    1.9025e-13 
3.6755e+02    1.6888e-12    1.9002e-13 
3.6902e+02    1.6904e-12    1.8978e-13 
3.7050e+02    1.6920e-12    1.8954e-13 
3.7199e+02    1.6936e-12    1.8931e-13 
3.7348e+02    1.6952e-12    1.8907e-13 
3.7498e+02    1.6968e-12    1.8884e-13 
3.7649e+02    1.6984e-12    1.8860e-13 
3.7800e+02    1.7000e-12    1.8837e-13 
3.7952e+02    1.7016e-12    1.8813e-13 
