#         Freq        FreqLow       FreqHigh         Flux      ErrFluxLow     ErrFluxHigh Data
#           Hz             Hz             Hz     erg/cm^2/s     erg/cm^2/s     erg/cm^2/s
8.46296E+16	1.20899E+16	1.20899E+16	2.78406E-12	4.59885E-13	4.59885E-13	XRT2
1.03974E+17	7.25397E+15	7.25397E+15	4.14453E-12	6.13949E-13	6.13949E-13	XRT2
1.17272E+17	6.04497E+15	6.04497E+15	4.17688E-12	6.47826E-13	6.47826E-13	XRT2
1.29362E+17	6.04498E+15	6.04498E+15	4.93782E-12	8.16087E-13	8.16087E-13	XRT2
1.45079E+17	9.67195E+15	9.67195E+15	3.62504E-12	5.44411E-13	5.44411E-13	XRT2
1.60796E+17	6.04498E+15	6.04498E+15	5.52370E-12	8.10776E-13	8.10776E-13	XRT2
1.75304E+17	8.46296E+15	8.46296E+15	3.28927E-12	5.11356E-13	5.11356E-13	XRT2
1.92230E+17	8.46296E+15	8.46296E+15	2.85753E-12	4.59878E-13	4.59878E-13	XRT2
2.07947E+17	7.25397E+15	7.25397E+15	3.03102E-12	5.01746E-13	5.01746E-13	XRT2
2.21246E+17	6.04498E+15	6.04498E+15	4.34138E-12	6.56238E-13	6.56238E-13	XRT2
2.34545E+17	7.25397E+15	7.25397E+15	3.33327E-12	5.23064E-13	5.23064E-13	XRT2
2.50262E+17	8.46297E+15	8.46297E+15	2.99902E-12	4.61546E-13	4.61546E-13	XRT2
2.67188E+17	8.46296E+15	8.46296E+15	3.51714E-12	5.05070E-13	5.05070E-13	XRT2
2.81696E+17	6.04498E+15	6.04498E+15	3.84523E-12	6.35512E-13	6.35512E-13	XRT2
2.96204E+17	8.46296E+15	8.46296E+15	3.02216E-12	4.86373E-13	4.86373E-13	XRT2
3.11921E+17	7.25398E+15	7.25398E+15	3.54098E-12	5.85227E-13	5.85227E-13	XRT2
3.28847E+17	9.67195E+15	9.67195E+15	3.15874E-12	4.98305E-13	4.98305E-13	XRT2
3.49399E+17	1.08810E+16	1.08810E+16	2.89119E-12	4.72662E-13	4.72662E-13	XRT2
3.78415E+17	1.81349E+16	1.81349E+16	2.14277E-12	3.45894E-13	3.45894E-13	XRT2
4.11058E+17	1.45079E+16	1.45079E+16	3.76719E-12	5.71737E-13	5.71737E-13	XRT2
4.41283E+17	1.57169E+16	1.57169E+16	4.28168E-12	6.56533E-13	6.56533E-13	XRT2
4.99315E+17	4.23148E+16	4.23148E+16	1.86528E-12	3.06533E-13	3.06533E-13	XRT2
6.03288E+17	6.16587E+16	6.16587E+16	2.43113E-12	3.84819E-13	3.84819E-13	XRT2
7.47159E+17	8.22116E+16	8.22116E+16	2.35934E-12	3.82012E-13	3.82012E-13	XRT2
9.73241E+17	1.43870E+17	1.43870E+17	2.19345E-12	3.50067E-13	3.50067E-13	XRT2
1.64181E+18	5.24704E+17	5.24704E+17	1.70074E-12	3.54569E-13	3.54569E-13	XRT2
4.71210E+22	2.29411E+22	4.47068E+22	1.49733E-12	3.32298E-13	3.36315E-13	Fermi_new_01_2018
1.78951E+23	8.71233E+22	1.69783E+23	2.02699E-12	1.88388E-13	1.95437E-13	Fermi_new_01_2018
6.79602E+23	3.30867E+23	6.44784E+23	2.40092E-12	2.45564E-13	2.63965E-13	Fermi_new_01_2018
2.58092E+24	1.25653E+24	2.44869E+24	2.91364E-12	4.09607E-13	4.49126E-13	Fermi_new_01_2018
9.80156E+24	4.77194E+24	9.29940E+24	3.70428E-12	8.03545E-13	9.33440E-13	Fermi_new_01_2018
3.72233E+25	1.81223E+25	3.53163E+25	1.88435E-12	1.11700E-12	1.47854E-12	Fermi_new_01_2018
7.94067673e25  0.00000000e+00 0.00000000e+00 1.91796457E-12 1.11103713E-12 1.46871161E-12 HESS_rebinned
1.09921791e26  0.00000000e+00 0.00000000e+00 1.77142981E-12 7.31749513E-13 9.70147545E-13 HESS_rebinned
1.6244052e+26  0.00000000e+00 0.00000000e+00 1.50402356E-12 5.20623540E-13 1.06293972E-12 HESS_rebinned
2.4138787e+26  0.00000000e+00 0.00000000e+00 1.38916137E-12 5.15746121E-13 1.19755291E-12 HESS_rebinned
3.8450865e+26  0.00000000e+00 0.00000000e+00 5.46951191E-13 2.67398360E-13 2.06626005E-13 HESS_rebinned
8.1486238e+26  0.00000000e+00 0.00000000e+00 1.43018972E-12 0.00000000e+00 0.00000000e+00 HESS_rebinned
1.5373576e+27  0.00000000e+00 0.00000000e+00 2.65543827E-12 0.00000000e+00 0.00000000e+00 HESS_rebinned
