
#WISE ASDC
4.69089916E+22 2.27290994e+22 4.49188930e+22 1.34679962e-12 0.00000E+00 0.00000E+00 Fermi_pass8_PowerLaw
1.78931205E+23 8.71033227e+22 1.69803195e+23 1.88150803e-12 2.02160E-13 2.02160E-13 Fermi_pass8_PowerLaw
6.79454982E+23 3.30720590e+23 6.44932290e+23 2.36030900e-12 2.38464E-13 2.38464E-13 Fermi_pass8_PowerLaw
2.58071993E+24 1.25633270e+24 2.44890045e+24 3.02343411e-12 4.45014E-13 4.45014E-13 Fermi_pass8_PowerLaw
9.80156127E+24 4.77194100e+24 9.29940848e+24 3.35505994e-12 9.12258E-13 9.12258E-13 Fermi_pass8_PowerLaw
3.72232521E+25 1.81222828e+25 3.53164263e+25 2.06685330e-12 1.32335E-12 1.32335E-12 Fermi_pass8_PowerLaw

4.69089924e+22 2.27290994e+22 4.49188930e+22 1.34679962e-12 0.00000000e+00 0.00000000e+00 Fermi_pass8_logpar
1.78931208e+23 8.71033227e+22 1.69803195e+23 1.88150803e-12 2.01271397e-13 2.01271397e-13 Fermi_pass8_logpar
6.79454993e+23 3.30720590e+23 6.44932290e+23 2.36030900e-12 2.38669404e-13 2.38669404e-13 Fermi_pass8_logpar
2.58071998e+24 1.25633270e+24 2.44890045e+24 3.02343411e-12 4.41218443e-13 4.41218443e-13 Fermi_pass8_logpar
9.80156143e+24 4.77194100e+24 9.29940848e+24 3.35505994e-12 8.95013541e-13 8.95013541e-13 Fermi_pass8_logpar
3.72232527e+25 1.81222828e+25 3.53164263e+25 2.06685330e-12 1.28538299e-12 1.28538299e-12 Fermi_pass8_logpar

4.69089924e+22 2.27290994e+22 4.49188930e+22 1.10761428e-12 0.00000000e+00 0.00000000e+00 Fermi_old
1.78931208e+23 8.71033227e+22 1.69803195e+23 1.37245054e-12 2.25610607e-13 2.25610607e-13 Fermi_old
6.79454993e+23 3.30720590e+23 6.44932290e+23 2.48676531e-12 2.75787970e-13 2.75787970e-13 Fermi_old
2.58071998e+24 1.25633270e+24 2.44890045e+24 2.99074217e-12 4.71557683e-13 4.71557683e-13 Fermi_old
9.80156143e+24 4.77194100e+24 9.29940848e+24 2.91697738e-12 9.15761218e-13 9.15761218e-13 Fermi_old
3.72232527e+25 1.81222828e+25 3.53164263e+25 1.59606259e-12 1.25192748e-12 1.25192748e-12 Fermi_old

7.69887793e+25 0.00000000e+00 0.00000000e+00 1.85978178e-12 1.10141312e-12 1.31890202e-12  HESS
1.07503804e+26 0.00000000e+00 0.00000000e+00 1.75293950e-12 7.58815363e-13 8.69343978e-13  HESS
1.57604543e+26 0.00000000e+00 0.00000000e+00 1.61115512e-12 6.86119289e-13 8.05237221e-13  HESS
2.31449936e+26 0.00000000e+00 0.00000000e+00 1.51640807e-12 7.13137501e-13 8.58759650e-13  HESS
3.39485698e+26 0.00000000e+00 0.00000000e+00 6.99549307e-13 4.84315513e-13 7.45027907e-13  HESS
4.97622198e+26 0.00000000e+00 0.00000000e+00 4.56141549e-13 3.68604715e-13 7.83624310e-13  HESS
1.30477865e+27 0.00000000e+00 0.00000000e+00 1.42758094e-12 0.00000000e+00 0.00000000e+00  HESS
2.46466799e+27 0.00000000e+00 0.00000000e+00 2.65229009e-12 0.00000000e+00 0.00000000e+00  HESS
